2026-02-28 10:18:49,982 | INFO | app | [6661a88c] OPTIONS /api/v1/tasks?page=1&page_size=10 -> 200 (22.41ms)
2026-02-28 13:59:51,898 | INFO | uvicorn.error | Finished server process [84388]
2026-02-28 13:59:54,010 | INFO | uvicorn.error | Started server process [15135]
2026-02-28 13:59:54,011 | INFO | uvicorn.error | Waiting for application startup.
2026-02-28 13:59:54,011 | INFO | app | Starting API with env=development db=postgresql+asyncpg://postgres:postgres@localhost:5432/task_manager
2026-02-28 13:59:54,455 | INFO | app.scheduler | Task scheduler started
2026-02-28 13:59:54,460 | INFO | uvicorn.error | Application startup complete.
2026-02-28 14:08:26,432 | INFO | uvicorn.error | Shutting down
2026-02-28 14:08:26,555 | INFO | uvicorn.error | Waiting for application shutdown.
2026-02-28 14:08:26,577 | INFO | app.scheduler | Task scheduler stopped
2026-02-28 14:08:26,581 | INFO | uvicorn.error | Application shutdown complete.
2026-02-28 14:08:26,584 | INFO | uvicorn.error | Finished server process [15135]
2026-02-28 14:08:27,645 | INFO | uvicorn.error | Started server process [16720]
2026-02-28 14:08:27,645 | INFO | uvicorn.error | Waiting for application startup.
2026-02-28 14:08:27,645 | INFO | app | Starting API with env=development db=postgresql+asyncpg://postgres:postgres@localhost:5432/task_manager
2026-02-28 14:08:27,983 | INFO | app.scheduler | Task scheduler started
2026-02-28 14:08:27,986 | INFO | uvicorn.error | Application startup complete.
2026-02-28 14:08:43,269 | INFO | uvicorn.error | Shutting down
2026-02-28 14:08:43,373 | INFO | uvicorn.error | Waiting for application shutdown.
2026-02-28 14:08:43,379 | INFO | app.scheduler | Task scheduler stopped
2026-02-28 14:08:43,381 | INFO | uvicorn.error | Application shutdown complete.
2026-02-28 14:08:43,381 | INFO | uvicorn.error | Finished server process [16720]
2026-02-28 14:08:44,077 | INFO | uvicorn.error | Started server process [16785]
2026-02-28 14:08:44,077 | INFO | uvicorn.error | Waiting for application startup.
2026-02-28 14:08:44,078 | INFO | app | Starting API with env=development db=postgresql+asyncpg://postgres:postgres@localhost:5432/task_manager
2026-02-28 14:08:44,316 | INFO | app.scheduler | Task scheduler started
2026-02-28 14:08:44,319 | INFO | uvicorn.error | Application startup complete.
2026-02-28 14:08:44,326 | ERROR | app.scheduler | Scheduled trigger loop failed
Traceback (most recent call last):
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/orm/mapper.py", line 2522, in get_property
    return self._props[key]
           ~~~~~~~~~~~^^^^^
KeyError: 'generated_videos'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/app/services/task_scheduler_service.py", line 70, in _scheduler_loop
    await _run_schedule_once()
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/app/services/task_scheduler_service.py", line 84, in _run_schedule_once
    due_task_ids = await _collect_due_task_ids(now_local)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/app/services/task_scheduler_service.py", line 154, in _collect_due_task_ids
    rows = (await session.execute(stmt)).all()
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/ext/asyncio/session.py", line 463, in execute
    result = await greenlet_spawn(
             ^^^^^^^^^^^^^^^^^^^^^
    ...<6 lines>...
    )
    ^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/util/_concurrency_py3k.py", line 203, in greenlet_spawn
    result = context.switch(value)
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/orm/session.py", line 2365, in execute
    return self._execute_internal(
           ~~~~~~~~~~~~~~~~~~~~~~^
        statement,
        ^^^^^^^^^^
    ...<4 lines>...
        _add_event=_add_event,
        ^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/orm/session.py", line 2251, in _execute_internal
    result: Result[Any] = compile_state_cls.orm_execute_statement(
                          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        self,
        ^^^^^
    ...<4 lines>...
        conn,
        ^^^^^
    )
    ^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/orm/context.py", line 305, in orm_execute_statement
    result = conn.execute(
        statement, params or {}, execution_options=execution_options
    )
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/engine/base.py", line 1416, in execute
    return meth(
        self,
        distilled_parameters,
        execution_options or NO_OPTIONS,
    )
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/sql/elements.py", line 516, in _execute_on_connection
    return connection._execute_clauseelement(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        self, distilled_params, execution_options
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/engine/base.py", line 1630, in _execute_clauseelement
    compiled_sql, extracted_params, cache_hit = elem._compile_w_cache(
                                                ~~~~~~~~~~~~~~~~~~~~~^
        dialect=dialect,
        ^^^^^^^^^^^^^^^^
    ...<4 lines>...
        linting=self.dialect.compiler_linting | compiler.WARN_LINTING,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/sql/elements.py", line 704, in _compile_w_cache
    compiled_sql = self._compiler(
        dialect,
    ...<4 lines>...
        **kw,
    )
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/sql/elements.py", line 317, in _compiler
    return dialect.statement_compiler(dialect, self, **kw)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/sql/compiler.py", line 1429, in __init__
    Compiled.__init__(self, dialect, statement, **kwargs)
    ~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/sql/compiler.py", line 870, in __init__
    self.string = self.process(self.statement, **compile_kwargs)
                  ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/sql/compiler.py", line 915, in process
    return obj._compiler_dispatch(self, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/sql/visitors.py", line 141, in _compiler_dispatch
    return meth(self, **kw)  # type: ignore  # noqa: E501
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/sql/compiler.py", line 4680, in visit_select
    compile_state = select_stmt._compile_state_factory(
        select_stmt, self, **kwargs
    )
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/sql/base.py", line 683, in create_for_statement
    return klass.create_for_statement(statement, compiler, **kw)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/orm/context.py", line 1110, in create_for_statement
    _QueryEntity.to_compile_state(
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        self,
        ^^^^^
    ...<2 lines>...
        is_current_entities=True,
        ^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/orm/context.py", line 2598, in to_compile_state
    _ColumnEntity._for_columns(
    ~~~~~~~~~~~~~~~~~~~~~~~~~~^
        compile_state,
        ^^^^^^^^^^^^^^
    ...<3 lines>...
        is_current_entities,
        ^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/orm/context.py", line 2952, in _for_columns
    _ORMColumnEntity(
    ~~~~~~~~~~~~~~~~^
        compile_state,
        ^^^^^^^^^^^^^^
    ...<5 lines>...
        parent_bundle=parent_bundle,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/orm/context.py", line 3172, in __init__
    _entity._post_inspect
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/util/langhelpers.py", line 1257, in __get__
    obj.__dict__[self.__name__] = result = self.fget(obj)
                                           ~~~~~~~~~^^^^^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/orm/mapper.py", line 2724, in _post_inspect
    self._check_configure()
    ~~~~~~~~~~~~~~~~~~~~~^^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/orm/mapper.py", line 2401, in _check_configure
    _configure_registries({self.registry}, cascade=True)
    ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/orm/mapper.py", line 4213, in _configure_registries
    _do_configure_registries(registries, cascade)
    ~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/orm/mapper.py", line 4254, in _do_configure_registries
    mapper._post_configure_properties()
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/orm/mapper.py", line 2418, in _post_configure_properties
    prop.init()
    ~~~~~~~~~^^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/orm/interfaces.py", line 589, in init
    self.do_init()
    ~~~~~~~~~~~~^^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/orm/relationships.py", line 1661, in do_init
    self._generate_backref()
    ~~~~~~~~~~~~~~~~~~~~~~^^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/orm/relationships.py", line 2147, in _generate_backref
    self._add_reverse_property(self.back_populates)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/orm/relationships.py", line 1592, in _add_reverse_property
    other = self.mapper.get_property(key, _configure_mappers=False)
  File "/Users/guyin/Desktop/Echooo/repo/confyUI-flow-back/backend/.venv/lib/python3.13/site-packages/sqlalchemy/orm/mapper.py", line 2524, in get_property
    raise sa_exc.InvalidRequestError(
    ...<3 lines>...
    ) from err
sqlalchemy.exc.InvalidRequestError: Mapper 'Mapper[SubTask(subtasks)]' has no property 'generated_videos'.  If this property was indicated from other mappers or configure events, ensure registry.configure() has been called.
2026-02-28 14:10:48,363 | INFO | uvicorn.error | Shutting down
2026-02-28 14:10:48,479 | INFO | uvicorn.error | Waiting for application shutdown.
2026-02-28 14:10:48,491 | INFO | app.scheduler | Task scheduler stopped
2026-02-28 14:10:48,495 | INFO | uvicorn.error | Application shutdown complete.
2026-02-28 14:10:48,500 | INFO | uvicorn.error | Finished server process [16785]
2026-02-28 14:10:51,864 | INFO | uvicorn.error | Started server process [17245]
2026-02-28 14:10:51,865 | INFO | uvicorn.error | Waiting for application startup.
2026-02-28 14:10:51,866 | INFO | app | Starting API with env=development db=postgresql+asyncpg://postgres:postgres@localhost:5432/task_manager
2026-02-28 14:10:52,171 | INFO | app.scheduler | Task scheduler started
2026-02-28 14:10:52,172 | INFO | uvicorn.error | Application startup complete.
2026-02-28 14:11:02,432 | INFO | uvicorn.error | Shutting down
2026-02-28 14:11:02,571 | INFO | uvicorn.error | Waiting for application shutdown.
2026-02-28 14:11:02,575 | INFO | app.scheduler | Task scheduler stopped
2026-02-28 14:11:02,575 | INFO | uvicorn.error | Application shutdown complete.
2026-02-28 14:11:02,575 | INFO | uvicorn.error | Finished server process [17245]
2026-02-28 14:11:04,838 | INFO | uvicorn.error | Started server process [17303]
2026-02-28 14:11:04,838 | INFO | uvicorn.error | Waiting for application startup.
2026-02-28 14:11:04,839 | INFO | app | Starting API with env=development db=postgresql+asyncpg://postgres:postgres@localhost:5432/task_manager
2026-02-28 14:11:05,164 | INFO | app.scheduler | Task scheduler started
2026-02-28 14:11:05,165 | INFO | uvicorn.error | Application startup complete.
2026-02-28 14:11:12,746 | INFO | uvicorn.error | Shutting down
2026-02-28 14:11:12,918 | INFO | uvicorn.error | Waiting for application shutdown.
2026-02-28 14:11:12,949 | INFO | app.scheduler | Task scheduler stopped
2026-02-28 14:11:12,951 | INFO | uvicorn.error | Application shutdown complete.
2026-02-28 14:11:12,951 | INFO | uvicorn.error | Finished server process [17303]
2026-02-28 14:11:15,322 | INFO | uvicorn.error | Started server process [17345]
2026-02-28 14:11:15,322 | INFO | uvicorn.error | Waiting for application startup.
2026-02-28 14:11:15,322 | INFO | app | Starting API with env=development db=postgresql+asyncpg://postgres:postgres@localhost:5432/task_manager
2026-02-28 14:11:15,555 | INFO | app.scheduler | Task scheduler started
2026-02-28 14:11:15,556 | INFO | uvicorn.error | Application startup complete.
2026-02-28 14:11:15,562 | INFO | app | [dffaa7c6] OPTIONS /api/v1/tasks?page=1&page_size=10 -> 200 (0.53ms)
2026-02-28 14:11:15,562 | INFO | uvicorn.access | 127.0.0.1:50386 - "OPTIONS /api/v1/tasks?page=1&page_size=10 HTTP/1.1" 200
2026-02-28 14:11:15,799 | INFO | app.tasks | list_tasks filters: task_id=None status=None page=1 page_size=10 -> items=6 total=6
2026-02-28 14:11:15,848 | INFO | app | [50e6ab9b] GET /api/v1/tasks?page=1&page_size=10 -> 200 (268.34ms)
2026-02-28 14:11:15,849 | INFO | uvicorn.access | 127.0.0.1:50386 - "GET /api/v1/tasks?page=1&page_size=10 HTTP/1.1" 200
2026-02-28 14:11:26,404 | INFO | uvicorn.error | Shutting down
2026-02-28 14:11:26,529 | INFO | uvicorn.error | Waiting for application shutdown.
2026-02-28 14:11:26,962 | INFO | app.scheduler | Task scheduler stopped
2026-02-28 14:11:27,086 | INFO | uvicorn.error | Application shutdown complete.
2026-02-28 14:11:27,103 | INFO | uvicorn.error | Finished server process [17345]
2026-02-28 14:11:28,847 | INFO | uvicorn.error | Started server process [17398]
2026-02-28 14:11:28,849 | INFO | uvicorn.error | Waiting for application startup.
2026-02-28 14:11:28,850 | INFO | app | Starting API with env=development db=postgresql+asyncpg://postgres:postgres@localhost:5432/task_manager
2026-02-28 14:11:29,289 | INFO | app.scheduler | Task scheduler started
2026-02-28 14:11:29,294 | INFO | uvicorn.error | Application startup complete.
2026-02-28 14:11:32,321 | INFO | uvicorn.error | Shutting down
2026-02-28 14:11:32,932 | INFO | uvicorn.error | Waiting for application shutdown.
2026-02-28 14:11:32,939 | INFO | app.scheduler | Task scheduler stopped
2026-02-28 14:11:32,940 | INFO | uvicorn.error | Application shutdown complete.
2026-02-28 14:11:32,940 | INFO | uvicorn.error | Finished server process [17398]
2026-02-28 14:11:33,798 | INFO | uvicorn.error | Started server process [17427]
2026-02-28 14:11:33,798 | INFO | uvicorn.error | Waiting for application startup.
2026-02-28 14:11:33,799 | INFO | app | Starting API with env=development db=postgresql+asyncpg://postgres:postgres@localhost:5432/task_manager
2026-02-28 14:11:33,927 | INFO | app.scheduler | Task scheduler started
2026-02-28 14:11:33,928 | INFO | uvicorn.error | Application startup complete.
2026-02-28 14:12:01,015 | INFO | app.tasks | list_tasks filters: task_id=None status=None page=1 page_size=10 -> items=6 total=6
2026-02-28 14:12:01,024 | INFO | app | [c7a002c6] GET /api/v1/tasks?page=1&page_size=10 -> 200 (277.79ms)
2026-02-28 14:12:01,025 | INFO | uvicorn.access | 127.0.0.1:50852 - "GET /api/v1/tasks?page=1&page_size=10 HTTP/1.1" 200
2026-02-28 14:12:05,664 | INFO | app | [6e67b4fd] OPTIONS /api/v1/settings/comfyui -> 200 (9.51ms)
2026-02-28 14:12:05,668 | INFO | uvicorn.access | 127.0.0.1:50930 - "OPTIONS /api/v1/settings/comfyui HTTP/1.1" 200
2026-02-28 14:12:06,078 | INFO | app | [856d6e2e] GET /api/v1/settings/comfyui -> 200 (399.61ms)
2026-02-28 14:12:06,079 | INFO | uvicorn.access | 127.0.0.1:50932 - "GET /api/v1/settings/comfyui HTTP/1.1" 200
2026-02-28 14:12:06,087 | INFO | app | [872650aa] OPTIONS /api/v1/task-templates?page=1&page_size=100 -> 200 (0.25ms)
2026-02-28 14:12:06,088 | INFO | uvicorn.access | 127.0.0.1:50932 - "OPTIONS /api/v1/task-templates?page=1&page_size=100 HTTP/1.1" 200
2026-02-28 14:12:06,239 | INFO | app | [7f81f03d] GET /api/v1/task-templates?page=1&page_size=100 -> 200 (149.86ms)
2026-02-28 14:12:06,239 | INFO | uvicorn.access | 127.0.0.1:50932 - "GET /api/v1/task-templates?page=1&page_size=100 HTTP/1.1" 200
2026-02-28 14:12:07,288 | INFO | app.tasks | list_tasks filters: task_id=None status=None page=1 page_size=10 -> items=6 total=6
2026-02-28 14:12:07,436 | INFO | app | [d3a2ea67] GET /api/v1/tasks?page=1&page_size=10 -> 200 (458.19ms)
2026-02-28 14:12:07,456 | INFO | uvicorn.access | 127.0.0.1:50948 - "GET /api/v1/tasks?page=1&page_size=10 HTTP/1.1" 200
2026-02-28 14:12:08,661 | INFO | app | [ca32de64] OPTIONS /api/v1/tasks/1d517956-00f1-4dba-ac7e-74a4d6a7451e -> 200 (2.17ms)
2026-02-28 14:12:08,661 | INFO | uvicorn.access | 127.0.0.1:50948 - "OPTIONS /api/v1/tasks/1d517956-00f1-4dba-ac7e-74a4d6a7451e HTTP/1.1" 200
2026-02-28 14:12:08,860 | INFO | app | [8ef67f4a] GET /api/v1/tasks/1d517956-00f1-4dba-ac7e-74a4d6a7451e -> 200 (195.55ms)
2026-02-28 14:12:08,860 | INFO | uvicorn.access | 127.0.0.1:50948 - "GET /api/v1/tasks/1d517956-00f1-4dba-ac7e-74a4d6a7451e HTTP/1.1" 200
2026-02-28 14:13:17,982 | INFO | app.tasks | list_tasks filters: task_id=None status=None page=1 page_size=10 -> items=6 total=6
2026-02-28 14:13:17,987 | INFO | app | [bec93fe4] GET /api/v1/tasks?page=1&page_size=10 -> 200 (80.37ms)
2026-02-28 14:13:17,987 | INFO | uvicorn.access | 127.0.0.1:51685 - "GET /api/v1/tasks?page=1&page_size=10 HTTP/1.1" 200
2026-02-28 14:13:19,929 | INFO | app | [81f97018] GET /api/v1/tasks/1d517956-00f1-4dba-ac7e-74a4d6a7451e -> 200 (33.45ms)
2026-02-28 14:13:19,932 | INFO | uvicorn.access | 127.0.0.1:51685 - "GET /api/v1/tasks/1d517956-00f1-4dba-ac7e-74a4d6a7451e HTTP/1.1" 200
2026-02-28 14:13:49,650 | INFO | app.tasks | list_tasks filters: task_id=None status=None page=1 page_size=10 -> items=6 total=6
2026-02-28 14:13:49,665 | INFO | app | [37a29a3c] GET /api/v1/tasks?page=1&page_size=10 -> 200 (143.97ms)
2026-02-28 14:13:49,665 | INFO | uvicorn.access | 127.0.0.1:52032 - "GET /api/v1/tasks?page=1&page_size=10 HTTP/1.1" 200
2026-02-28 14:13:52,179 | INFO | app.tasks | list_tasks filters: task_id=None status=None page=1 page_size=10 -> items=6 total=6
2026-02-28 14:13:52,189 | INFO | app | [2b02fa9d] GET /api/v1/tasks?page=1&page_size=10 -> 200 (182.73ms)
2026-02-28 14:13:52,189 | INFO | uvicorn.access | 127.0.0.1:52057 - "GET /api/v1/tasks?page=1&page_size=10 HTTP/1.1" 200
2026-02-28 14:13:54,592 | INFO | app | [0f481c9d] GET /api/v1/tasks/1d517956-00f1-4dba-ac7e-74a4d6a7451e -> 200 (206.09ms)
2026-02-28 14:13:54,596 | INFO | uvicorn.access | 127.0.0.1:52057 - "GET /api/v1/tasks/1d517956-00f1-4dba-ac7e-74a4d6a7451e HTTP/1.1" 200
2026-02-28 14:14:09,671 | INFO | app.tasks | list_tasks filters: task_id=None status=None page=1 page_size=10 -> items=6 total=6
